date,open,high,low,close,volume
2015-01-14 10:45:00+05:30,18687.15,18729.9,18687.15,18718.75,0
2015-01-14 11:00:00+05:30,18718.75,18719.75,18659.95,18669.0,0
2015-01-14 11:15:00+05:30,18670.6,18681.3,18641.8,18665.95,0
2015-01-14 11:30:00+05:30,18665.95,18668.5,18624.95,18654.7,0
2015-01-14 11:45:00+05:30,18654.7,18663.8,18603.5,18620.65,0
2015-01-14 12:00:00+05:30,18620.65,18640.4,18595.5,18600.85,0
2015-01-14 12:15:00+05:30,18600.85,18604.5,18546.9,18559.95,0
2015-01-14 12:30:00+05:30,18553.3,18584.85,18534.8,18576.3,0
2015-01-14 12:45:00+05:30,18578.0,18578.0,18526.8,18540.65,0
2015-01-14 13:00:00+05:30,18540.65,18547.7,18517.9,18546.45,0
2015-01-14 13:15:00+05:30,18553.75,18580.6,18545.7,18557.85,0
2015-01-14 13:30:00+05:30,18557.85,18570.2,18526.25,18563.9,0
2015-01-14 13:45:00+05:30,18563.9,18565.4,18535.7,18554.3,0
2015-01-14 14:00:00+05:30,18554.85,18660.2,18547.0,18627.9,0
2015-01-14 14:15:00+05:30,18624.4,18677.5,18624.4,18643.85,0
2015-01-14 14:30:00+05:30,18647.2,18650.55,18564.45,18571.15,0
2015-01-14 14:45:00+05:30,18571.15,18580.55,18547.95,18569.95,0
2015-01-14 15:00:00+05:30,18569.95,18619.85,18565.55,18588.0,0
2015-01-14 15:15:00+05:30,18588.4,18638.25,18579.85,18636.85,0
2015-01-15 09:15:00+05:30,19340.45,19410.4,19104.55,19193.15,0
2015-01-15 09:30:00+05:30,19193.15,19313.65,19145.1,19150.75,0
2015-01-15 09:45:00+05:30,19148.8,19167.45,19115.4,19158.75,0
2015-01-15 10:00:00+05:30,19158.75,19174.1,19061.35,19084.15,0
2015-01-15 10:15:00+05:30,19084.15,19136.7,19069.1,19119.25,0
2015-01-15 10:30:00+05:30,19119.25,19145.45,19101.75,19128.35,0
2015-01-15 10:45:00+05:30,19128.35,19170.45,19120.55,19161.25,0
2015-01-15 11:00:00+05:30,19161.25,19200.15,19158.45,19188.55,0
2015-01-15 11:15:00+05:30,19188.55,19195.55,19173.05,19183.1,0
2015-01-15 11:30:00+05:30,19183.1,19231.5,19182.0,19229.55,0
2015-01-15 11:45:00+05:30,19229.55,19250.55,19198.1,19202.45,0
2015-01-15 12:00:00+05:30,19202.45,19217.3,19178.7,19185.75,0
2015-01-15 12:15:00+05:30,19185.75,19208.5,19164.7,19198.3,0
2015-01-15 12:30:00+05:30,19196.85,19233.2,19193.85,19218.05,0
2015-01-15 12:45:00+05:30,19218.05,19250.0,19213.85,19240.55,0
2015-01-15 13:00:00+05:30,19240.55,19258.6,19223.65,19234.2,0
2015-01-15 13:15:00+05:30,19239.55,19253.95,19229.0,19237.8,0
2015-01-15 13:30:00+05:30,19235.9,19247.1,19229.65,19232.65,0
2015-01-15 13:45:00+05:30,19232.65,19246.3,19221.4,19242.1,0
2015-01-15 14:00:00+05:30,19242.95,19275.85,19232.3,19262.15,0
2015-01-15 14:15:00+05:30,19261.25,19276.1,19251.6,19264.7,0
2015-01-15 14:30:00+05:30,19264.7,19297.2,19261.8,19290.75,0
2015-01-15 14:45:00+05:30,19290.75,19318.8,19275.0,19289.9,0
2015-01-15 15:00:00+05:30,19289.75,19299.25,19240.0,19299.25,0
2015-01-15 15:15:00+05:30,19302.3,19302.6,19132.05,19134.65,0
2015-01-19 09:15:00+05:30,19384.2,19401.4,19378.0,19400.6,0
2015-01-19 09:30:00+05:30,19400.4,19402.35,19357.1,19368.95,0
2015-01-19 09:45:00+05:30,19368.95,19405.2,19366.4,19392.75,0
2015-01-19 10:00:00+05:30,19392.75,19434.2,19387.0,19423.75,0
2015-01-19 10:15:00+05:30,19423.75,19425.9,19399.45,19420.65,0
2015-01-19 10:30:00+05:30,19420.65,19429.75,19402.65,19405.3,0
2015-01-19 10:45:00+05:30,19405.3,19427.55,19393.35,19426.8,0
2015-01-19 11:00:00+05:30,19426.8,19431.55,19403.05,19426.4,0
2015-01-19 11:15:00+05:30,19426.4,19430.4,19373.65,19378.35,0
2015-01-19 11:30:00+05:30,19377.3,19399.0,19367.35,19382.8,0
2015-01-19 11:45:00+05:30,19382.05,19404.15,19372.4,19380.35,0
2015-01-19 12:00:00+05:30,19380.35,19405.75,19379.6,19390.2,0
2015-01-19 12:15:00+05:30,19390.2,19392.9,19332.7,19351.1,0
2015-01-19 12:30:00+05:30,19337.1,19380.95,19337.1,19354.3,0
2015-01-19 12:45:00+05:30,19354.3,19397.5,19354.3,19394.95,0
2015-01-19 13:00:00+05:30,19394.95,19404.2,19388.05,19395.9,0
2015-01-19 13:15:00+05:30,19395.9,19405.5,19383.55,19399.1,0
2015-01-19 13:30:00+05:30,19398.0,19404.25,19382.05,19396.3,0
2015-01-19 13:45:00+05:30,19400.4,19419.95,19390.9,19416.7,0
2015-01-19 14:00:00+05:30,19416.7,19429.8,19399.35,19415.25,0
2015-01-19 14:15:00+05:30,19415.25,19424.65,19395.0,19407.6,0
2015-01-19 14:30:00+05:30,19406.95,19411.25,19370.4,19398.25,0
2015-01-19 14:45:00+05:30,19398.25,19408.95,19383.0,19394.55,0
2015-01-19 15:00:00+05:30,19394.75,19428.65,19383.2,19410.7,0
2015-01-19 15:15:00+05:30,19410.7,19413.1,19397.1,19401.45,0
2015-01-20 09:15:00+05:30,19446.8,19503.95,19446.8,19491.5,0
2015-01-20 09:30:00+05:30,19491.5,19528.4,19473.3,19528.4,0
2015-01-20 09:45:00+05:30,19528.4,19544.1,19518.55,19535.3,0
2015-01-20 10:00:00+05:30,19535.3,19575.15,19533.2,19571.55,0
2015-01-20 10:15:00+05:30,19571.55,19577.85,19549.2,19555.25,0
2015-01-20 10:30:00+05:30,19555.25,19567.1,19546.65,19561.6,0
2015-01-20 10:45:00+05:30,19561.6,19575.65,19552.15,19569.85,0
2015-01-20 11:00:00+05:30,19569.85,19575.85,19548.85,19549.35,0
2015-01-20 11:15:00+05:30,19539.5,19544.15,19520.4,19535.05,0
2015-01-20 11:30:00+05:30,19532.55,19547.6,19520.7,19526.8,0
2015-01-20 11:45:00+05:30,19527.4,19549.85,19524.4,19544.9,0
2015-01-20 12:00:00+05:30,19544.9,19556.8,19523.1,19546.5,0
2015-01-20 12:15:00+05:30,19546.5,19580.75,19544.3,19579.1,0
2015-01-20 12:30:00+05:30,19576.05,19612.5,19576.05,19612.5,0
2015-01-20 12:45:00+05:30,19612.5,19614.3,19572.3,19582.45,0
2015-01-20 13:00:00+05:30,19582.45,19591.65,19576.65,19584.5,0
2015-01-20 13:15:00+05:30,19584.5,19595.8,19551.7,19580.65,0
2015-01-20 13:30:00+05:30,19580.65,19620.25,19565.25,19620.25,0
2015-01-20 13:45:00+05:30,19620.25,19628.5,19602.95,19615.95,0
2015-01-20 14:00:00+05:30,19615.95,19649.0,19611.7,19640.3,0
2015-01-20 14:15:00+05:30,19648.0,19698.05,19645.8,19680.6,0
2015-01-20 14:30:00+05:30,19680.6,19734.25,19675.1,19734.25,0
2015-01-20 14:45:00+05:30,19734.25,19771.6,19718.1,19763.15,0
2015-01-20 15:00:00+05:30,19770.6,19808.25,19740.6,19743.0,0
2015-01-20 15:15:00+05:30,19743.0,19784.55,19738.45,19761.1,0
2015-01-21 09:15:00+05:30,19811.85,19924.25,19803.15,19908.9,0
2015-01-21 09:30:00+05:30,19908.9,19957.05,19895.85,19935.55,0
2015-01-21 09:45:00+05:30,19935.55,19964.95,19933.25,19955.6,0
2015-01-21 10:00:00+05:30,19955.2,19962.45,19891.55,19893.9,0
2015-01-21 10:15:00+05:30,19896.85,19957.15,19887.1,19929.6,0
2015-01-21 10:30:00+05:30,19929.6,19931.75,19911.05,19913.0,0
2015-01-21 10:45:00+05:30,19913.0,19936.55,19877.85,19878.8,0
2015-01-21 11:00:00+05:30,19878.8,19901.9,19839.85,19874.7,0
2015-01-21 11:15:00+05:30,19874.7,19899.85,19852.75,19876.6,0
2015-01-21 11:30:00+05:30,19876.6,19890.95,19864.3,19869.1,0
2015-01-21 11:45:00+05:30,19869.1,19879.95,19846.5,19877.05,0
2015-01-21 12:00:00+05:30,19877.05,19902.1,19870.45,19870.95,0
2015-01-21 12:15:00+05:30,19872.15,19875.65,19856.65,19861.75,0
2015-01-21 12:30:00+05:30,19859.95,19862.0,19830.5,19844.2,0
2015-01-21 12:45:00+05:30,19844.2,19846.1,19827.9,19842.55,0
2015-01-21 13:00:00+05:30,19842.55,19873.4,19833.95,19872.2,0
2015-01-21 13:15:00+05:30,19872.2,19877.85,19857.9,19858.05,0
2015-01-21 13:30:00+05:30,19858.05,19885.35,19855.7,19873.0,0
2015-01-21 13:45:00+05:30,19873.0,19880.55,19850.5,19876.8,0
2015-01-21 14:00:00+05:30,19876.8,19879.35,19837.25,19844.8,0
2015-01-21 14:15:00+05:30,19845.35,19849.85,19810.4,19822.8,0
2015-01-21 14:30:00+05:30,19821.1,19870.65,19821.1,19857.1,0
2015-01-21 14:45:00+05:30,19853.7,19879.1,19847.9,19849.8,0
2015-01-21 15:00:00+05:30,19849.2,19885.95,19835.55,19854.1,0
2015-01-21 15:15:00+05:30,19854.1,19854.1,19817.75,19819.9,0
2015-01-22 09:15:00+05:30,19898.5,19898.5,19808.25,19820.65,0
2015-01-22 09:30:00+05:30,19812.6,19825.8,19788.7,19822.75,0
2015-01-22 09:45:00+05:30,19822.75,19877.65,19822.75,19850.35,0
2015-01-22 10:00:00+05:30,19850.35,19869.2,19826.55,19868.4,0
2015-01-22 10:15:00+05:30,19866.4,19886.95,19856.95,19880.95,0
2015-01-22 10:30:00+05:30,19880.95,19926.5,19879.95,19921.8,0
2015-01-22 10:45:00+05:30,19921.8,19937.0,19875.0,19875.0,0
2015-01-22 11:00:00+05:30,19875.0,19908.05,19864.9,19890.55,0
2015-01-22 11:15:00+05:30,19890.55,19909.45,19881.25,19908.1,0
2015-01-22 11:30:00+05:30,19904.35,19918.7,19900.15,19909.75,0
2015-01-22 11:45:00+05:30,19909.75,19939.9,19889.75,19931.25,0
2015-01-22 12:00:00+05:30,19928.55,19936.75,19911.85,19911.85,0
2015-01-22 12:15:00+05:30,19916.25,19923.5,19898.05,19900.55,0
2015-01-22 12:30:00+05:30,19900.4,19919.85,19881.05,19907.3,0
2015-01-22 12:45:00+05:30,19907.3,19911.95,19874.75,19874.75,0
2015-01-22 13:00:00+05:30,19874.75,19875.95,19848.8,19866.6,0
2015-01-22 13:15:00+05:30,19866.6,19896.55,19865.35,19881.4,0
2015-01-22 13:30:00+05:30,19881.4,19893.65,19852.8,19855.65,0
2015-01-22 13:45:00+05:30,19855.55,19865.1,19838.65,19842.6,0
2015-01-22 14:00:00+05:30,19842.6,19853.4,19816.75,19826.0,0
2015-01-22 14:15:00+05:30,19825.2,19888.1,19811.6,19869.85,0
2015-01-22 14:30:00+05:30,19869.85,19896.05,19860.8,19869.45,0
2015-01-22 14:45:00+05:30,19869.45,19884.2,19857.8,19859.5,0
2015-01-22 15:00:00+05:30,19859.5,19915.25,19859.5,19901.1,0
2015-01-22 15:15:00+05:30,19901.15,19964.25,19896.05,19931.65,0
2015-01-23 09:15:00+05:30,20133.85,20158.0,20111.5,20135.4,0
2015-01-23 09:30:00+05:30,20134.35,20167.65,20134.15,20147.65,0
2015-01-23 09:45:00+05:30,20147.65,20160.6,20115.6,20115.6,0
2015-01-23 10:00:00+05:30,20115.6,20145.8,20083.15,20083.15,0
2015-01-23 10:15:00+05:30,20083.15,20083.15,19979.8,19998.45,0
2015-01-23 10:30:00+05:30,19998.45,20033.85,19967.35,20025.6,0
2015-01-23 10:45:00+05:30,20025.6,20071.6,19996.85,20033.1,0
2015-01-23 11:00:00+05:30,20042.3,20053.9,20014.6,20053.9,0
2015-01-23 11:15:00+05:30,20053.9,20063.15,20024.0,20026.15,0
2015-01-23 11:30:00+05:30,20026.15,20052.85,20016.25,20040.2,0
2015-01-23 11:45:00+05:30,20040.2,20058.45,20031.25,20049.6,0
2015-01-23 12:00:00+05:30,20049.6,20061.25,20041.95,20049.65,0
2015-01-23 12:15:00+05:30,20049.65,20080.45,20045.0,20074.95,0
2015-01-23 12:30:00+05:30,20074.95,20084.5,20069.4,20074.6,0
2015-01-23 12:45:00+05:30,20074.6,20078.95,20064.05,20076.65,0
2015-01-23 13:00:00+05:30,20074.45,20118.0,20074.05,20110.65,0
2015-01-23 13:15:00+05:30,20110.7,20126.05,20093.35,20117.2,0
2015-01-23 13:30:00+05:30,20115.7,20122.3,20054.6,20055.6,0
2015-01-23 13:45:00+05:30,20055.6,20112.65,20048.75,20104.25,0
2015-01-23 14:00:00+05:30,20104.25,20116.8,20094.25,20103.4,0
2015-01-23 14:15:00+05:30,20103.4,20105.1,20068.4,20093.3,0
2015-01-23 14:30:00+05:30,20093.3,20114.55,20081.25,20096.3,0
2015-01-23 14:45:00+05:30,20096.3,20115.55,20087.85,20089.35,0
2015-01-23 15:00:00+05:30,20089.35,20126.05,20071.65,20077.25,0
2015-01-23 15:15:00+05:30,20077.25,20077.25,20033.15,20051.8,0
2015-01-27 09:15:00+05:30,20179.8,20195.5,20098.25,20170.3,0
2015-01-27 09:30:00+05:30,20170.3,20180.8,20136.4,20174.9,0
2015-01-27 09:45:00+05:30,20174.9,20191.45,20156.4,20190.65,0
2015-01-27 10:00:00+05:30,20189.9,20210.65,20178.65,20188.85,0
2015-01-27 10:15:00+05:30,20189.9,20232.1,20187.3,20220.45,0
2015-01-27 10:30:00+05:30,20220.45,20239.3,20205.7,20205.7,0
2015-01-27 10:45:00+05:30,20205.7,20236.5,20205.7,20225.65,0
2015-01-27 11:00:00+05:30,20225.65,20228.5,20195.4,20227.75,0
2015-01-27 11:15:00+05:30,20227.75,20260.35,20221.85,20238.3,0
2015-01-27 11:30:00+05:30,20238.3,20248.75,20209.65,20223.1,0
2015-01-27 11:45:00+05:30,20223.1,20233.7,20178.95,20194.1,0
2015-01-27 12:00:00+05:30,20194.1,20221.3,20174.7,20204.0,0
2015-01-27 12:15:00+05:30,20204.0,20223.95,20195.75,20217.45,0
2015-01-27 12:30:00+05:30,20219.1,20220.55,20197.75,20219.8,0
2015-01-27 12:45:00+05:30,20219.8,20224.25,20210.5,20215.25,0
2015-01-27 13:00:00+05:30,20215.95,20246.35,20210.8,20242.35,0
2015-01-27 13:15:00+05:30,20241.7,20253.05,20232.0,20237.25,0
2015-01-27 13:30:00+05:30,20235.8,20261.5,20234.25,20234.35,0
2015-01-27 13:45:00+05:30,20234.35,20238.1,20215.8,20235.2,0
2015-01-27 14:00:00+05:30,20235.2,20265.3,20235.2,20261.85,0
2015-01-27 14:15:00+05:30,20261.85,20400.2,20261.85,20397.2,0
2015-01-27 14:30:00+05:30,20397.2,20438.9,20373.2,20424.7,0
2015-01-27 14:45:00+05:30,20424.7,20501.4,20424.7,20494.1,0
2015-01-27 15:00:00+05:30,20494.1,20609.25,20494.1,20588.05,0
2015-01-27 15:15:00+05:30,20588.05,20591.05,20531.4,20544.25,0
2015-01-28 09:15:00+05:30,20507.5,20549.35,20477.25,20523.0,0
2015-01-28 09:30:00+05:30,20524.85,20586.2,20508.7,20508.7,0
2015-01-28 09:45:00+05:30,20510.0,20547.35,20486.5,20528.4,0
2015-01-28 10:00:00+05:30,20528.4,20574.1,20507.2,20561.5,0
2015-01-28 10:15:00+05:30,20561.65,20561.65,20508.85,20537.05,0
2015-01-28 10:30:00+05:30,20537.05,20548.8,20520.2,20522.35,0
2015-01-28 10:45:00+05:30,20522.35,20584.55,20519.95,20580.25,0
2015-01-28 11:00:00+05:30,20581.05,20617.95,20572.65,20614.9,0
2015-01-28 11:15:00+05:30,20615.85,20677.9,20613.8,20671.55,0
2015-01-28 11:30:00+05:30,20671.55,20695.7,20657.65,20691.15,0
2015-01-28 11:45:00+05:30,20691.55,20719.0,20686.6,20702.05,0
2015-01-28 12:00:00+05:30,20702.05,20764.15,20699.65,20745.85,0
2015-01-28 12:15:00+05:30,20747.65,20870.65,20744.8,20853.45,0
2015-01-28 12:30:00+05:30,20855.8,20907.55,20619.1,20712.2,0
2015-01-28 12:45:00+05:30,20712.2,20722.7,20615.95,20662.15,0
2015-01-28 13:00:00+05:30,20665.85,20672.1,20603.1,20659.15,0
2015-01-28 13:15:00+05:30,20660.5,20661.45,20501.7,20504.45,0
2015-01-28 13:30:00+05:30,20512.35,20559.35,20487.95,20514.85,0
2015-01-28 13:45:00+05:30,20514.85,20523.7,20458.35,20501.85,0
2015-01-28 14:00:00+05:30,20501.85,20584.05,20496.8,20544.35,0
2015-01-28 14:15:00+05:30,20544.35,20548.5,20435.0,20474.65,0
2015-01-28 14:30:00+05:30,20474.65,20505.9,20436.95,20439.05,0
2015-01-28 14:45:00+05:30,20446.0,20533.5,20443.5,20514.85,0
2015-01-28 15:00:00+05:30,20514.85,20552.65,20499.8,20507.6,0
2015-01-28 15:15:00+05:30,20507.6,20509.55,20449.8,20468.1,0
2015-01-29 09:15:00+05:30,20475.7,20475.7,20342.8,20360.95,0
2015-01-29 09:30:00+05:30,20362.7,20388.8,20338.95,20380.4,0
2015-01-29 09:45:00+05:30,20380.4,20426.15,20372.1,20419.5,0
2015-01-29 10:00:00+05:30,20418.3,20429.55,20391.55,20400.65,0
2015-01-29 10:15:00+05:30,20400.65,20456.65,20400.65,20432.8,0
2015-01-29 10:30:00+05:30,20432.8,20471.95,20420.55,20471.8,0
2015-01-29 10:45:00+05:30,20471.8,20472.35,20420.1,20425.95,0
2015-01-29 11:00:00+05:30,20424.7,20442.75,20411.75,20412.35,0
2015-01-29 11:15:00+05:30,20412.35,20419.5,20388.25,20406.4,0
2015-01-29 11:30:00+05:30,20406.95,20439.55,20393.5,20430.15,0
2015-01-29 11:45:00+05:30,20431.65,20442.4,20407.95,20429.6,0
2015-01-29 12:00:00+05:30,20429.6,20474.8,20426.85,20462.35,0
2015-01-29 12:15:00+05:30,20454.85,20458.0,20420.3,20424.15,0
2015-01-29 12:30:00+05:30,20424.15,20427.65,20398.45,20398.45,0
2015-01-29 12:45:00+05:30,20400.4,20407.25,20374.8,20402.95,0
2015-01-29 13:00:00+05:30,20401.9,20412.0,20365.55,20380.5,0
2015-01-29 13:15:00+05:30,20380.5,20406.7,20374.65,20406.7,0
2015-01-29 13:30:00+05:30,20406.7,20454.0,20396.65,20434.6,0
2015-01-29 13:45:00+05:30,20434.6,20448.0,20407.65,20448.0,0
2015-01-29 14:00:00+05:30,20448.0,20450.6,20376.4,20396.2,0
2015-01-29 14:15:00+05:30,20396.2,20407.6,20375.85,20392.6,0
2015-01-29 14:30:00+05:30,20392.6,20435.0,20360.85,20405.95,0
2015-01-29 14:45:00+05:30,20411.8,20455.6,20406.0,20448.6,0
2015-01-29 15:00:00+05:30,20448.6,20579.0,20447.7,20531.75,0
2015-01-29 15:15:00+05:30,20531.9,20533.7,20497.0,20512.8,0
2015-01-30 09:15:00+05:30,20600.65,20600.65,20410.55,20481.5,0
2015-01-30 09:30:00+05:30,20481.5,20507.35,20450.15,20470.35,0
2015-01-30 09:45:00+05:30,20470.35,20474.35,20424.15,20460.25,0
2015-01-30 10:00:00+05:30,20460.15,20484.3,20445.15,20467.1,0
2015-01-30 10:15:00+05:30,20468.25,20491.3,20453.8,20475.0,0
2015-01-30 10:30:00+05:30,20475.0,20493.7,20432.75,20449.2,0
2015-01-30 10:45:00+05:30,20449.2,20473.6,20407.5,20425.05,0
2015-01-30 11:00:00+05:30,20425.05,20437.8,20232.6,20261.2,0
2015-01-30 11:15:00+05:30,20261.2,20261.2,20116.0,20119.0,0
2015-01-30 11:30:00+05:30,20119.0,20131.9,20036.3,20073.1,0
2015-01-30 11:45:00+05:30,20073.1,20118.25,20030.2,20045.2,0
2015-01-30 12:00:00+05:30,20058.8,20058.8,19982.6,20011.2,0
2015-01-30 12:15:00+05:30,20011.2,20093.25,20009.6,20052.9,0
2015-01-30 12:30:00+05:30,20052.9,20092.9,20033.05,20075.4,0
2015-01-30 12:45:00+05:30,20075.4,20106.2,20069.65,20100.65,0
2015-01-30 13:00:00+05:30,20101.65,20104.55,20055.5,20078.7,0
2015-01-30 13:15:00+05:30,20076.05,20095.45,20022.1,20026.5,0
2015-01-30 13:30:00+05:30,20026.5,20074.9,19993.3,20073.6,0
2015-01-30 13:45:00+05:30,20073.6,20095.4,20042.8,20064.55,0
2015-01-30 14:00:00+05:30,20059.85,20070.6,19825.6,19827.55,0
2015-01-30 14:15:00+05:30,19827.55,19842.45,19732.45,19772.5,0
2015-01-30 14:30:00+05:30,19772.5,19858.0,19753.7,19855.4,0
2015-01-30 14:45:00+05:30,19855.4,19860.15,19776.05,19822.0,0
2015-01-30 15:00:00+05:30,19820.65,19883.2,19820.05,19845.25,0
2015-01-30 15:15:00+05:30,19845.25,19854.8,19805.4,19835.65,0
2015-02-02 09:15:00+05:30,19778.95,19778.95,19594.65,19663.65,0
2015-02-02 09:30:00+05:30,19663.65,19705.5,19644.35,19679.4,0
2015-02-02 09:45:00+05:30,19679.4,19685.3,19648.55,19682.15,0
2015-02-02 10:00:00+05:30,19682.15,19688.85,19635.2,19635.2,0
2015-02-02 10:15:00+05:30,19639.5,19654.45,19612.65,19633.1,0
2015-02-02 10:30:00+05:30,19633.1,19683.0,19600.25,19679.7,0
2015-02-02 10:45:00+05:30,19679.7,19708.3,19655.8,19663.25,0
2015-02-02 11:00:00+05:30,19663.25,19671.4,19648.75,19660.45,0
